p,ct,sa,sigma1,alpha_smooth,beta_smooth,turner_ang,density_ratio,mixed_layer_final_mask,mixed_layer_temp_mask,mixed_layer_sal_mask,mixed_layer_sigma_mask,mixed_layer_mask,gradient_layer_final_mask,mixed_layer_step1_mask,grad_layer_step2_mask,grad_layer_step3_mask,grad_layer_step4_mask,mixed_layer_salt_finger_mask,gradient_layer_salt_finger_mask,mixed_layer_diffusive_convective_mask,gradient_layer_diffusive_convective_mask
184.0,14.374218,38.91157,33.309821869966754,0.0002198084230646515,0.0007401774565247971,-52.38525450929422,0.12961563396078027,True,True,True,False,True,True,True,False,True,True,True,True,True,True
185.0,14.403238,38.92,33.30920217205198,0.00021981221848273527,0.0007401706811059944,-54.569063066590566,0.16858199244151845,True,True,True,True,True,True,True,False,True,True,True,True,True,True
186.0,14.451954,38.939396,33.31211557743791,0.00021981589079940675,0.0007401639250818839,-56.211491042385475,0.19821375985338496,True,True,True,True,True,True,True,False,True,True,True,True,True,True
187.0,14.47083,38.949642,33.31530262430033,0.0002198198073652569,0.0007401571002553361,-55.549635487821384,0.18623524972226815,True,True,True,True,True,True,True,False,True,True,True,True,True,True
188.0,14.439209,38.94381,33.318532244987864,0.0002198238071623416,0.0007401502489926926,-51.74056401379528,0.11819080680931482,True,True,True,True,True,True,True,False,True,True,True,True,True,True
189.0,14.434682,38.943806,33.31962256512725,0.00021982809235531348,0.0007401433266730513,-46.527358680258445,0.02666375405199892,True,True,True,True,True,True,True,False,True,True,True,True,True,True
190.0,14.477273,38.96046,33.321926240100765,0.00021983259876429134,0.0007401363497578035,-42.26120164833367,-0.04783748960486353,True,True,True,True,True,True,True,False,True,True,True,True,True,True
191.0,14.502823,38.97334,33.32548266529216,0.00021983743753420243,0.0007401292929414282,-40.545626984401935,-0.07790048326120425,True,True,True,True,True,True,True,False,True,True,True,True,True,True
192.0,14.484682,38.972664,33.329362673820015,0.0002198428740754134,0.0007401220920100405,-42.42125056750253,-0.04503808335665591,True,True,True,True,True,True,True,False,True,True,True,True,True,True
193.0,14.468202,38.970116,33.331421817083765,0.0002198488379447034,0.0007401147624029142,-46.02898842342565,0.017961167025155298,True,True,True,True,True,True,True,False,True,True,True,True,True,True
194.0,14.46449,38.969307,33.331707644126254,0.00021985497612473585,0.000740107388537725,-48.9053210094439,0.06826646203833447,True,True,True,True,True,True,True,False,True,True,True,True,True,True
195.0,14.456995,38.9687,33.33306074336406,0.00021986127707313287,0.0007400999731690458,-50.960564780370895,0.1044084077696555,True,True,False,True,True,True,True,False,True,True,True,True,True,True
196.0,14.454078,38.96939,33.33428804377422,0.00021986819567969095,0.0007400924094691756,-52.20469860851341,0.12641269424419085,True,False,True,True,True,True,True,False,True,True,True,True,True,True
197.0,14.457029,38.971672,33.33529993130173,0.00021987576341925069,0.0007400846898209018,-52.48683622289675,0.1314187712643885,True,True,True,True,True,True,True,False,True,True,True,True,True,True
198.0,14.460931,38.975723,33.33742075607233,0.0002198836787068028,0.0007400768846067282,-52.933736191155916,0.13936166089979451,True,True,True,True,True,True,True,False,True,True,True,True,True,True
199.0,14.463227,38.979332,33.33959480233375,0.00021989170365778408,0.0007400690489638476,-53.64722351183655,0.15207894344290315,True,False,True,True,True,True,True,False,True,True,True,True,True,True
200.0,14.462974,38.97933,33.33965325224108,0.00021989936446669144,0.000740061295109462,-54.13428817721529,0.16078790274036658,True,False,True,True,True,True,True,False,True,True,True,True,True,True
201.0,14.462875,38.981113,33.34102720423607,0.00021990695510641889,0.0007400535534532424,-54.711531582067934,0.17114028211209553,True,False,True,True,True,True,True,False,True,True,True,True,True,True
202.0,14.460126,38.98334,33.343376829345516,0.00021991506655298423,0.0007400456831367591,-55.50690850435495,0.18546376572509027,True,False,True,True,True,True,True,False,True,True,True,True,True,True
203.0,14.460916,38.98535,33.34470634730474,0.0002199239552285924,0.0007400376249213794,-56.01491775116315,0.1946505242058225,True,True,True,True,True,True,True,False,True,True,True,True,True,True
204.0,14.469085,38.99038,33.3465333627953,0.00021993404183478843,0.0007400292820516225,-56.04223125650833,0.195145342762221,True,True,True,True,True,True,True,False,True,True,True,True,True,True
205.0,14.47431,38.993896,33.34792941871365,0.00021994552475103173,0.000740020608394261,-57.23665301309771,0.21687736541769562,True,False,True,True,True,True,True,False,True,True,True,True,True,True
206.0,14.47324,38.9944,33.34856908015195,0.00021995799104647086,0.0007400117014103899,-60.730099796003934,0.281654254616035,True,False,False,True,True,True,True,False,True,True,True,True,True,True
207.0,14.472432,38.99485,33.34910490476045,0.00021997084953085638,0.0007400027003097003,-62.85891518421634,0.3221995106319337,True,False,True,True,True,True,True,False,True,True,True,True,True,True
208.0,14.475264,38.996914,33.34998070557958,0.00021998405688838837,0.0007399936151841525,-61.473358891697224,0.2957077914774028,True,True,True,True,True,True,True,False,True,True,True,True,True,True
209.0,14.48247,39.000656,33.35106724966613,0.00021999777093641363,0.000739984408642699,-58.770454036041585,0.24507684219817089,True,True,True,True,True,True,True,False,True,True,True,True,True,True
210.0,14.491627,39.004086,33.351444338920146,0.00022001176811976207,0.0007399751337343128,-55.89054154776107,0.19239844991514252,True,True,True,True,True,True,True,False,True,True,True,True,True,True
211.0,14.49741,39.006966,33.352222217213466,0.00022002567782873763,0.0007399658766863963,-50.97719412247491,0.10470181734589541,True,False,True,True,True,True,True,False,True,True,True,True,True,True
212.0,14.495727,39.008476,33.35377215284666,0.00022003878838753593,0.0007399568050013018,-45.41351505028869,0.0072173244464332036,True,True,True,True,True,True,True,False,True,True,True,True,True,True
213.0,14.492578,39.00898,33.35491536946574,0.00022005082597620424,0.0007399479843743205,-46.127835174530595,0.01968698003215351,True,True,True,True,True,True,True,False,True,True,True,True,True,True
214.0,14.474088,39.00697,33.35786994116552,0.00022006256805518862,0.0007399392310629642,-47.42093773952451,0.04227849809392819,True,True,True,True,True,True,True,False,True,True,True,True,True,True
215.0,14.450697,39.002228,33.35994048991506,0.00022007438626078294,0.000739930457346709,-39.16418198280213,-0.1022079283981528,True,True,True,True,True,True,True,False,True,True,True,True,True,True
216.0,14.44542,39.000443,33.359865621095196,0.000220086274095427,0.0007399216658448024,-23.703771274381754,-0.38980788330997224,True,True,False,False,True,True,True,False,True,True,True,True,True,True
217.0,14.444458,39.00099,33.36051364710033,0.00022009798435397183,0.0007399129154540084,-18.833222293002024,-0.491340976544227,True,False,True,True,True,True,True,False,True,True,True,True,True,True
218.0,14.443758,39.002956,33.36216870604562,0.00022010908012348114,0.0007399043078184412,-25.006171973426326,-0.3638482474892853,True,True,True,True,True,True,True,False,True,True,True,True,True,True
219.0,14.449976,39.006474,33.363325965759486,0.00022011933387172046,0.0007398958952961954,-29.00849578433394,-0.286584921205725,True,True,True,True,True,True,True,False,True,True,True,True,True,True
220.0,14.462616,39.0115,33.36407230314421,0.00022012865364856539,0.0007398876995963313,-30.691301580124502,-0.2550584899296621,True,True,True,True,True,True,True,False,True,True,True,True,True,True
221.0,14.465355,39.01502,33.366069863348,0.00022013746770582394,0.0007398796214398248,-31.934031729468273,-0.23208124544592557,True,False,True,True,True,True,True,False,True,True,True,True,True,True
222.0,14.465151,39.01703,33.367639648898376,0.00022014597447186533,0.0007398716146978281,-30.806799152182112,-0.2529126390294788,True,True,True,True,True,True,True,False,True,True,True,True,True,True
223.0,14.471368,39.020546,33.368795648941386,0.0002201542772759652,0.0007398636556498519,-27.36675509849062,-0.31785742372361236,True,True,True,True,True,True,True,False,True,True,True,True,True,True
224.0,14.476108,39.023563,33.36993078772048,0.00022016255740196772,0.0007398557020387501,-23.606655717130323,-0.3917617158168442,True,True,True,True,True,True,True,False,True,True,True,True,True,True
225.0,14.4774065,39.02507,33.370756008944454,0.0002201706596101512,0.0007398477901994405,-21.06252972189018,-0.44392163368929727,True,False,True,True,True,True,True,False,True,True,True,True,True,True
226.0,14.478221,39.026077,33.37132053056098,0.00022017839423067997,0.0007398399644018766,-18.80895366178868,-0.4918669095077658,True,False,True,True,True,True,True,False,True,True,True,True,True,True
227.0,14.479035,39.02708,33.37188215806805,0.00022018611489342104,0.000739832140373139,-16.094794000147008,-0.5521482145249329,True,False,True,True,True,True,True,False,True,True,True,True,True,True
228.0,14.478372,39.027584,33.372423615254775,0.00022019354682991946,0.0007398243810256649,-12.902803854919357,-0.6272306263430489,True,False,False,True,True,True,True,False,True,True,True,True,True,True
229.0,14.476714,39.02809,33.37320845042723,0.00022020029677634405,0.0007398167785179794,-6.400771235496831,-0.7982674738642673,True,False,True,True,True,True,True,False,True,True,True,True,True,True
230.0,14.475541,39.0291,33.37425395689979,0.00022020611028213954,0.000739809393979906,2.167468515417384,-1.0786725983243042,True,True,True,True,True,True,True,False,True,True,True,True,True,True
231.0,14.471309,39.029602,33.37565894807881,0.00022021172048306654,0.0007398020555423279,7.946304854862394,-1.3244604992261735,True,True,False,True,True,True,True,False,True,True,True,True,True,True
232.0,14.465074,39.030006,33.37747328761088,0.00022021857077736423,0.0007397944233481937,11.739518702823396,-1.524645140268685,True,True,True,True,True,True,True,False,True,True,True,True,True,True
233.0,14.463547,39.031055,33.378636034508645,0.00022022723222483152,0.0007397863634969656,16.804837783947757,-1.8653702956409517,True,False,True,True,True,True,True,False,True,True,True,True,True,True
234.0,14.463919,39.032116,33.37934811114792,0.0002202377446061395,0.0007397778640892166,24.362861080323206,-2.6552297471818056,True,False,True,True,True,True,True,False,True,True,True,True,True,True
235.0,14.463752,39.03262,33.379769313252154,0.0002202491152576023,0.0007397691581450057,32.40072162219439,-4.474007513520842,True,False,False,False,False,True,False,True,True,True,True,True,True,True
236.0,14.463597,39.032623,33.37980957195941,0.00022026083387159141,0.0007397603679018507,38.78661570429131,-9.185171730349655,True,False,False,False,False,True,False,True,True,True,True,True,True,True
237.0,14.463444,39.032623,33.379846714693485,0.00022027320012917278,0.0007397514233063432,43.13342347103754,-30.684789759065723,True,True,False,False,True,True,True,False,True,True,True,True,True,True
238.0,14.4578495,39.03162,33.3804410785076,0.0002202857794510502,0.000739742427599679,45.80907548385067,70.81165142107103,True,True,True,True,True,True,True,False,True,True,True,True,True,True
239.0,14.440394,39.028107,33.38200407313184,0.0002202982839268824,0.0007397334482958917,46.541359589914784,37.163266403637984,True,True,True,True,True,True,True,False,True,True,True,True,True,True
240.0,14.420965,39.024086,33.38365725280778,0.00022031078370899485,0.0007397244688934133,44.26854683180358,-78.32718392429905,True,True,True,True,True,True,True,False,True,True,True,True,True,True
241.0,14.411906,39.022583,33.38470797815444,0.000220323289483432,0.0007397154874981587,41.57733276996359,-16.720179430561384,True,True,False,True,True,True,True,False,True,True,True,True,True,True
242.0,14.411739,39.023087,33.385129160957604,0.00022033534365413675,0.000739706611307291,42.087085575423785,-19.65262226142256,True,False,True,False,True,True,True,False,True,True,True,True,True,True
243.0,14.414044,39.024094,33.38533437133606,0.0002203466508508127,0.0007396979099458136,44.91808865215738,-699.4847721105891,True,False,True,False,True,True,True,False,True,True,True,True,True,True
244.0,14.413878,39.024593,33.38575243966602,0.00022035758127811247,0.0007396892964659177,49.263628109871675,13.413454599417223,True,False,False,False,False,True,False,True,True,True,True,True,True,True
245.0,14.412731,39.024597,33.386032346361844,0.00022036859556846732,0.0007396806621907567,54.47332154484464,5.992905110354256,True,False,False,False,False,True,False,True,True,True,True,True,True,True
246.0,14.412081,39.024597,33.38618938914624,0.00022037945740208833,0.0007396720633378873,58.89905186074985,4.041099287796493,True,True,False,False,True,True,True,False,True,True,True,True,True,True
247.0,14.407966,39.024097,33.38680490576644,0.00022039016241014932,0.0007396635011128345,61.84138325174156,3.303534517905284,True,True,False,True,True,True,True,False,True,True,True,True,True,True
248.0,14.403353,39.023598,33.38754043037147,0.00022040047617667656,0.0007396550307382522,64.36606983666825,2.845030376369353,True,True,False,False,True,True,True,False,True,True,True,True,True,True
249.0,14.400727,39.023094,33.3877932204698,0.00022040988598740426,0.0007396467729422195,66.7933528093736,2.5010198211787724,True,True,True,False,True,True,True,False,True,True,True,True,True,True
250.0,14.396806,39.022224,33.388081687859994,0.00022041858527219917,0.0007396386825201281,68.44026719246347,2.3064150931985488,True,True,True,False,True,True,True,False,True,True,True,True,True,True
251.0,14.39207,39.02148,33.388661741074884,0.00022042705274496915,0.000739630647349182,69.25371645760819,2.2195332196311215,True,True,True,True,True,True,True,False,True,True,True,True,True,True
252.0,14.387335,39.020737,33.389241357342826,0.00022043500957200118,0.0007396227328869722,69.65518345792218,2.1786431663185475,True,True,True,True,True,True,True,False,True,True,True,True,True,True
253.0,14.3826,39.019993,33.3898207667803,0.00022044212558713615,0.0007396150156903994,69.89745020793778,2.1545666490357926,True,True,True,True,True,True,True,False,True,True,True,True,True,True
254.0,14.377865,39.019245,33.39039708356836,0.00022044889962242233,0.0007396073786060214,70.08425993519889,2.1362989689474126,True,True,True,True,True,True,True,False,True,True,True,True,True,True
